Hour Ending,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,ERCOT
11/09/2023 19:00,13807.822439,1570.643718,6077.51391,1124.82413,12678.588589,4387.867043,7618.486316,1242.370899,48508.117043
11/09/2023 20:00,13638.193275,1528.940313,5963.531867,1118.841075,12498.852385,4303.322472,7543.724525,1239.739231,47835.145143
11/09/2023 21:00,13356.786354,1475.965163,5937.128115,1140.915246,12175.992157,4166.309393,7371.044986,1226.661393,46850.802808
11/09/2023 22:00,13016.025127,1399.802773,6009.59659,1105.975777,11757.236629,4001.490608,7102.971187,1196.251528,45589.35022
11/09/2023 23:00,12365.661602,1291.729491,5962.052811,1050.708376,10986.996773,3780.56001,6737.747793,1146.830009,43322.286864
11/09/2023 24:00,11699.942025,1248.940957,5960.16757,1008.134414,10256.945705,3535.91224,6333.933046,1097.905115,41141.881072
11/10/2023 01:00,11069.274194,1160.187165,5887.854506,1005.184345,9851.475238,3300.856805,6038.656015,1083.763101,39397.251369
11/10/2023 02:00,10700.807219,1106.354775,5900.479536,1005.653258,9665.762786,3129.365072,5804.719901,1071.584864,38384.72741
11/10/2023 03:00,10395.483158,1060.309897,5898.125416,1015.311457,9492.317548,3042.148282,5723.179309,1068.781727,37695.656794
11/10/2023 04:00,10217.110578,1084.842858,5824.623845,1006.567634,9458.936361,3001.776093,5685.604757,1071.841888,37351.304015
11/10/2023 05:00,10301.095452,1123.059193,5817.772596,1023.461741,9687.932499,2941.163341,5793.600407,1086.030745,37774.115975
11/10/2023 06:00,10683.5833,1220.437924,5855.422215,1072.211404,10344.935217,3029.724946,6085.804982,1128.416676,39420.536664
11/10/2023 07:00,11223.628562,1359.121879,5971.685136,1155.753074,11427.024178,3211.407781,6596.806581,1194.519473,42139.946664
11/10/2023 08:00,11503.547992,1433.342697,6013.075529,1183.983874,12062.005892,3131.475542,6968.177942,1233.198415,43528.807883
11/10/2023 09:00,11797.434405,1494.091809,6057.653719,1183.488717,12455.069546,3141.384249,7140.084832,1244.573425,44513.780701
11/10/2023 10:00,11937.209918,1503.263394,6054.135466,1176.843292,12615.882797,3171.626902,7231.882477,1236.368987,44927.213233
11/10/2023 11:00,12089.156799,1524.709305,6008.744354,1143.115404,12737.466972,3183.185524,7222.169183,1223.859299,45132.406841
11/10/2023 12:00,12156.903419,1533.15012,5997.623011,1106.791626,12736.888284,3192.623318,7173.752928,1208.299948,45106.032653
