,DeliveryDate,HourEnding,SettlementPoint,SettlementPointPrice,DSTFlag
6408259,2022-12-03,22:00,HB_NORTH,47.83,N
6408262,2022-12-03,22:00,HB_WEST,52.04,N
6409080,2022-12-03,23:00,HB_NORTH,50.83,N
6409083,2022-12-03,23:00,HB_WEST,55.42,N
6409901,2022-12-03,24:00,HB_NORTH,49.18,N
6409904,2022-12-03,24:00,HB_WEST,54.61,N
6410722,2022-12-04,01:00,HB_NORTH,42.17,N
6410725,2022-12-04,01:00,HB_WEST,53.39,N
6411543,2022-12-04,02:00,HB_NORTH,41.06,N
6411546,2022-12-04,02:00,HB_WEST,49.65,N
6412364,2022-12-04,03:00,HB_NORTH,39.78,N
6412367,2022-12-04,03:00,HB_WEST,48.84,N
6413185,2022-12-04,04:00,HB_NORTH,38.95,N
6413188,2022-12-04,04:00,HB_WEST,50.01,N
6414006,2022-12-04,05:00,HB_NORTH,40.27,N
6414009,2022-12-04,05:00,HB_WEST,50.57,N
6414827,2022-12-04,06:00,HB_NORTH,40.6,N
6414830,2022-12-04,06:00,HB_WEST,50.82,N
6415648,2022-12-04,07:00,HB_NORTH,38.89,N
6415651,2022-12-04,07:00,HB_WEST,47.54,N
6416469,2022-12-04,08:00,HB_NORTH,38.98,N
6416472,2022-12-04,08:00,HB_WEST,47.29,N
6417290,2022-12-04,09:00,HB_NORTH,42.21,N
6417293,2022-12-04,09:00,HB_WEST,44.68,N
6418111,2022-12-04,10:00,HB_NORTH,43.5,N
6418114,2022-12-04,10:00,HB_WEST,44.28,N
6418932,2022-12-04,11:00,HB_NORTH,45.06,N
6418935,2022-12-04,11:00,HB_WEST,45.12,N
6419753,2022-12-04,12:00,HB_NORTH,39.29,N
6419756,2022-12-04,12:00,HB_WEST,39.34,N
6420574,2022-12-04,13:00,HB_NORTH,33.58,N
6420577,2022-12-04,13:00,HB_WEST,33.55,N
6421395,2022-12-04,14:00,HB_NORTH,32.29,N
6421398,2022-12-04,14:00,HB_WEST,32.29,N
6422216,2022-12-04,15:00,HB_NORTH,32.11,N
6422219,2022-12-04,15:00,HB_WEST,32.09,N
6423037,2022-12-04,16:00,HB_NORTH,31.56,N
6423040,2022-12-04,16:00,HB_WEST,31.54,N
6423858,2022-12-04,17:00,HB_NORTH,44.72,N
6423861,2022-12-04,17:00,HB_WEST,44.73,N
6424679,2022-12-04,18:00,HB_NORTH,82.27,N
6424682,2022-12-04,18:00,HB_WEST,84.07,N
6425500,2022-12-04,19:00,HB_NORTH,41.9,N
6425503,2022-12-04,19:00,HB_WEST,45.24,N
6426321,2022-12-04,20:00,HB_NORTH,35.18,N
6426324,2022-12-04,20:00,HB_WEST,37.77,N
6427142,2022-12-04,21:00,HB_NORTH,30.21,N
6427145,2022-12-04,21:00,HB_WEST,30.5,N
6427963,2022-12-04,22:00,HB_NORTH,28.25,N
6427966,2022-12-04,22:00,HB_WEST,24.37,N
6428784,2022-12-04,23:00,HB_NORTH,28.06,N
6428787,2022-12-04,23:00,HB_WEST,22.62,N
6429605,2022-12-04,24:00,HB_NORTH,26.35,N
6429608,2022-12-04,24:00,HB_WEST,20.25,N
6430426,2022-12-05,01:00,HB_NORTH,23.26,N
6430429,2022-12-05,01:00,HB_WEST,17.87,N
6431247,2022-12-05,02:00,HB_NORTH,19.0,N
6431250,2022-12-05,02:00,HB_WEST,14.0,N
6432068,2022-12-05,03:00,HB_NORTH,17.06,N
6432071,2022-12-05,03:00,HB_WEST,12.07,N
6432889,2022-12-05,04:00,HB_NORTH,20.0,N
6432892,2022-12-05,04:00,HB_WEST,18.21,N
6433710,2022-12-05,05:00,HB_NORTH,20.46,N
6433713,2022-12-05,05:00,HB_WEST,17.48,N
6434531,2022-12-05,06:00,HB_NORTH,27.25,N
6434534,2022-12-05,06:00,HB_WEST,22.25,N
6435352,2022-12-05,07:00,HB_NORTH,36.3,N
6435355,2022-12-05,07:00,HB_WEST,27.82,N
6436173,2022-12-05,08:00,HB_NORTH,39.23,N
6436176,2022-12-05,08:00,HB_WEST,17.9,N
6436994,2022-12-05,09:00,HB_NORTH,38.9,N
6436997,2022-12-05,09:00,HB_WEST,17.45,N
6437815,2022-12-05,10:00,HB_NORTH,34.93,N
6437818,2022-12-05,10:00,HB_WEST,13.06,N
6438636,2022-12-05,11:00,HB_NORTH,34.97,N
6438639,2022-12-05,11:00,HB_WEST,12.15,N
6439457,2022-12-05,12:00,HB_NORTH,34.75,N
6439460,2022-12-05,12:00,HB_WEST,13.83,N
6440278,2022-12-05,13:00,HB_NORTH,36.33,N
6440281,2022-12-05,13:00,HB_WEST,15.81,N
6441099,2022-12-05,14:00,HB_NORTH,36.47,N
6441102,2022-12-05,14:00,HB_WEST,15.41,N
6441920,2022-12-05,15:00,HB_NORTH,38.67,N
6441923,2022-12-05,15:00,HB_WEST,18.61,N
6442741,2022-12-05,16:00,HB_NORTH,31.6,N
6442744,2022-12-05,16:00,HB_WEST,19.47,N
6443562,2022-12-05,17:00,HB_NORTH,35.78,N
6443565,2022-12-05,17:00,HB_WEST,32.05,N
6444383,2022-12-05,18:00,HB_NORTH,72.35,N
6444386,2022-12-05,18:00,HB_WEST,74.39,N
6445204,2022-12-05,19:00,HB_NORTH,37.5,N
6445207,2022-12-05,19:00,HB_WEST,39.04,N
6446025,2022-12-05,20:00,HB_NORTH,34.31,N
6446028,2022-12-05,20:00,HB_WEST,29.99,N
6446846,2022-12-05,21:00,HB_NORTH,32.15,N
6446849,2022-12-05,21:00,HB_WEST,27.15,N
6447667,2022-12-05,22:00,HB_NORTH,29.03,N
6447670,2022-12-05,22:00,HB_WEST,23.13,N
6448488,2022-12-05,23:00,HB_NORTH,44.64,N
6448491,2022-12-05,23:00,HB_WEST,40.14,N
6449309,2022-12-05,24:00,HB_NORTH,34.61,N
6449312,2022-12-05,24:00,HB_WEST,32.4,N
6450130,2022-12-06,01:00,HB_NORTH,29.04,N
6450133,2022-12-06,01:00,HB_WEST,38.28,N
6450951,2022-12-06,02:00,HB_NORTH,25.92,N
6450954,2022-12-06,02:00,HB_WEST,35.74,N
6451772,2022-12-06,03:00,HB_NORTH,24.06,N
6451775,2022-12-06,03:00,HB_WEST,28.19,N
6452593,2022-12-06,04:00,HB_NORTH,24.86,N
6452596,2022-12-06,04:00,HB_WEST,30.17,N
6453414,2022-12-06,05:00,HB_NORTH,26.52,N
6453417,2022-12-06,05:00,HB_WEST,33.05,N
6454235,2022-12-06,06:00,HB_NORTH,34.19,N
6454238,2022-12-06,06:00,HB_WEST,41.8,N
6455056,2022-12-06,07:00,HB_NORTH,30.12,N
6455059,2022-12-06,07:00,HB_WEST,37.61,N
6455877,2022-12-06,08:00,HB_NORTH,30.92,N
6455880,2022-12-06,08:00,HB_WEST,37.18,N
6456698,2022-12-06,09:00,HB_NORTH,27.31,N
6456701,2022-12-06,09:00,HB_WEST,28.88,N
6457519,2022-12-06,10:00,HB_NORTH,30.22,N
6457522,2022-12-06,10:00,HB_WEST,30.35,N
6458340,2022-12-06,11:00,HB_NORTH,31.18,N
6458343,2022-12-06,11:00,HB_WEST,31.27,N
6459161,2022-12-06,12:00,HB_NORTH,31.89,N
6459164,2022-12-06,12:00,HB_WEST,32.54,N
6459982,2022-12-06,13:00,HB_NORTH,33.71,N
6459985,2022-12-06,13:00,HB_WEST,34.25,N
6460803,2022-12-06,14:00,HB_NORTH,32.42,N
6460806,2022-12-06,14:00,HB_WEST,33.14,N
6461624,2022-12-06,15:00,HB_NORTH,32.73,N
6461627,2022-12-06,15:00,HB_WEST,33.74,N
6462445,2022-12-06,16:00,HB_NORTH,35.71,N
6462448,2022-12-06,16:00,HB_WEST,36.65,N
6463266,2022-12-06,17:00,HB_NORTH,55.22,N
6463269,2022-12-06,17:00,HB_WEST,56.42,N
6464087,2022-12-06,18:00,HB_NORTH,92.98,N
6464090,2022-12-06,18:00,HB_WEST,98.99,N
6464908,2022-12-06,19:00,HB_NORTH,51.44,N
6464911,2022-12-06,19:00,HB_WEST,59.3,N
6465729,2022-12-06,20:00,HB_NORTH,48.62,N
6465732,2022-12-06,20:00,HB_WEST,56.96,N
6466550,2022-12-06,21:00,HB_NORTH,40.9,N
6466553,2022-12-06,21:00,HB_WEST,48.62,N
6467371,2022-12-06,22:00,HB_NORTH,35.41,N
6467374,2022-12-06,22:00,HB_WEST,42.0,N
6468192,2022-12-06,23:00,HB_NORTH,34.65,N
6468195,2022-12-06,23:00,HB_WEST,40.85,N
6469013,2022-12-06,24:00,HB_NORTH,30.65,N
6469016,2022-12-06,24:00,HB_WEST,35.93,N
6469834,2022-12-07,01:00,HB_NORTH,25.47,N
6469837,2022-12-07,01:00,HB_WEST,28.77,N
6470655,2022-12-07,02:00,HB_NORTH,24.71,N
6470658,2022-12-07,02:00,HB_WEST,27.81,N
6471476,2022-12-07,03:00,HB_NORTH,24.79,N
6471479,2022-12-07,03:00,HB_WEST,27.8,N
6472297,2022-12-07,04:00,HB_NORTH,25.5,N
6472300,2022-12-07,04:00,HB_WEST,28.94,N
6473118,2022-12-07,05:00,HB_NORTH,26.36,N
6473121,2022-12-07,05:00,HB_WEST,29.95,N
6473939,2022-12-07,06:00,HB_NORTH,34.3,N
6473942,2022-12-07,06:00,HB_WEST,38.03,N
6474760,2022-12-07,07:00,HB_NORTH,42.08,N
6474763,2022-12-07,07:00,HB_WEST,45.56,N
6475581,2022-12-07,08:00,HB_NORTH,46.2,N
6475584,2022-12-07,08:00,HB_WEST,49.12,N
6476402,2022-12-07,09:00,HB_NORTH,45.71,N
6476405,2022-12-07,09:00,HB_WEST,46.91,N
6477223,2022-12-07,10:00,HB_NORTH,40.92,N
6477226,2022-12-07,10:00,HB_WEST,40.95,N
6478044,2022-12-07,11:00,HB_NORTH,40.23,N
6478047,2022-12-07,11:00,HB_WEST,40.31,N
6478865,2022-12-07,12:00,HB_NORTH,38.43,N
6478868,2022-12-07,12:00,HB_WEST,38.57,N
6479686,2022-12-07,13:00,HB_NORTH,36.17,N
6479689,2022-12-07,13:00,HB_WEST,36.33,N
6480507,2022-12-07,14:00,HB_NORTH,37.01,N
6480510,2022-12-07,14:00,HB_WEST,37.05,N
6481328,2022-12-07,15:00,HB_NORTH,39.18,N
6481331,2022-12-07,15:00,HB_WEST,39.3,N
6482149,2022-12-07,16:00,HB_NORTH,40.0,N
6482152,2022-12-07,16:00,HB_WEST,40.45,N
6482970,2022-12-07,17:00,HB_NORTH,56.92,N
6482973,2022-12-07,17:00,HB_WEST,57.84,N
6483791,2022-12-07,18:00,HB_NORTH,85.91,N
6483794,2022-12-07,18:00,HB_WEST,88.46,N
6484612,2022-12-07,19:00,HB_NORTH,52.0,N
6484615,2022-12-07,19:00,HB_WEST,54.06,N
6485433,2022-12-07,20:00,HB_NORTH,41.17,N
6485436,2022-12-07,20:00,HB_WEST,43.73,N
6486254,2022-12-07,21:00,HB_NORTH,35.32,N
6486257,2022-12-07,21:00,HB_WEST,37.91,N
6487075,2022-12-07,22:00,HB_NORTH,36.6,N
6487078,2022-12-07,22:00,HB_WEST,38.38,N
6487896,2022-12-07,23:00,HB_NORTH,32.56,N
6487899,2022-12-07,23:00,HB_WEST,35.28,N
6488717,2022-12-07,24:00,HB_NORTH,30.06,N
6488720,2022-12-07,24:00,HB_WEST,32.87,N
6489538,2022-12-08,01:00,HB_NORTH,26.84,N
6489541,2022-12-08,01:00,HB_WEST,29.57,N
6490359,2022-12-08,02:00,HB_NORTH,24.81,N
6490362,2022-12-08,02:00,HB_WEST,27.91,N
6491180,2022-12-08,03:00,HB_NORTH,25.36,N
6491183,2022-12-08,03:00,HB_WEST,28.48,N
6492001,2022-12-08,04:00,HB_NORTH,27.1,N
6492004,2022-12-08,04:00,HB_WEST,30.5,N
6492822,2022-12-08,05:00,HB_NORTH,27.46,N
6492825,2022-12-08,05:00,HB_WEST,31.71,N
6493643,2022-12-08,06:00,HB_NORTH,32.99,N
6493646,2022-12-08,06:00,HB_WEST,39.0,N
6494464,2022-12-08,07:00,HB_NORTH,40.2,N
6494467,2022-12-08,07:00,HB_WEST,47.41,N
6495285,2022-12-08,08:00,HB_NORTH,41.97,N
6495288,2022-12-08,08:00,HB_WEST,48.31,N
6496106,2022-12-08,09:00,HB_NORTH,37.75,N
6496109,2022-12-08,09:00,HB_WEST,41.0,N
6496927,2022-12-08,10:00,HB_NORTH,34.94,N
6496930,2022-12-08,10:00,HB_WEST,35.82,N
6497748,2022-12-08,11:00,HB_NORTH,33.39,N
6497751,2022-12-08,11:00,HB_WEST,33.83,N
6498569,2022-12-08,12:00,HB_NORTH,33.57,N
6498572,2022-12-08,12:00,HB_WEST,34.17,N
6499390,2022-12-08,13:00,HB_NORTH,33.71,N
6499393,2022-12-08,13:00,HB_WEST,34.5,N
6500211,2022-12-08,14:00,HB_NORTH,33.22,N
6500214,2022-12-08,14:00,HB_WEST,34.12,N
6501032,2022-12-08,15:00,HB_NORTH,32.04,N
6501035,2022-12-08,15:00,HB_WEST,33.3,N
6501853,2022-12-08,16:00,HB_NORTH,35.24,N
6501856,2022-12-08,16:00,HB_WEST,36.54,N
6502674,2022-12-08,17:00,HB_NORTH,53.86,N
6502677,2022-12-08,17:00,HB_WEST,55.2,N
6503495,2022-12-08,18:00,HB_NORTH,114.85,N
6503498,2022-12-08,18:00,HB_WEST,119.11,N
6504316,2022-12-08,19:00,HB_NORTH,80.2,N
6504319,2022-12-08,19:00,HB_WEST,84.24,N
6505137,2022-12-08,20:00,HB_NORTH,52.56,N
6505140,2022-12-08,20:00,HB_WEST,57.9,N
6505958,2022-12-08,21:00,HB_NORTH,48.09,N
6505961,2022-12-08,21:00,HB_WEST,52.42,N
6506779,2022-12-08,22:00,HB_NORTH,42.41,N
6506782,2022-12-08,22:00,HB_WEST,46.22,N
6507600,2022-12-08,23:00,HB_NORTH,37.43,N
6507603,2022-12-08,23:00,HB_WEST,40.51,N
6508421,2022-12-08,24:00,HB_NORTH,32.97,N
6508424,2022-12-08,24:00,HB_WEST,35.9,N
6509242,2022-12-09,01:00,HB_NORTH,33.29,N
6509245,2022-12-09,01:00,HB_WEST,35.68,N
6510063,2022-12-09,02:00,HB_NORTH,30.29,N
6510066,2022-12-09,02:00,HB_WEST,32.89,N
6510884,2022-12-09,03:00,HB_NORTH,29.79,N
6510887,2022-12-09,03:00,HB_WEST,32.19,N
6511705,2022-12-09,04:00,HB_NORTH,29.5,N
6511708,2022-12-09,04:00,HB_WEST,31.43,N
6512526,2022-12-09,05:00,HB_NORTH,30.66,N
6512529,2022-12-09,05:00,HB_WEST,32.53,N
6513347,2022-12-09,06:00,HB_NORTH,37.27,N
6513350,2022-12-09,06:00,HB_WEST,39.5,N
6514168,2022-12-09,07:00,HB_NORTH,46.2,N
6514171,2022-12-09,07:00,HB_WEST,48.53,N
6514989,2022-12-09,08:00,HB_NORTH,45.86,N
6514992,2022-12-09,08:00,HB_WEST,47.58,N
6515810,2022-12-09,09:00,HB_NORTH,43.82,N
6515813,2022-12-09,09:00,HB_WEST,44.46,N
6516631,2022-12-09,10:00,HB_NORTH,42.9,N
6516634,2022-12-09,10:00,HB_WEST,43.04,N
6517452,2022-12-09,11:00,HB_NORTH,42.91,N
6517455,2022-12-09,11:00,HB_WEST,42.97,N
6518273,2022-12-09,12:00,HB_NORTH,40.77,N
6518276,2022-12-09,12:00,HB_WEST,41.0,N
6519094,2022-12-09,13:00,HB_NORTH,39.47,N
6519097,2022-12-09,13:00,HB_WEST,39.61,N
6519915,2022-12-09,14:00,HB_NORTH,37.41,N
6519918,2022-12-09,14:00,HB_WEST,37.6,N
6520736,2022-12-09,15:00,HB_NORTH,37.06,N
6520739,2022-12-09,15:00,HB_WEST,37.05,N
6521557,2022-12-09,16:00,HB_NORTH,37.49,N
6521560,2022-12-09,16:00,HB_WEST,37.24,N
6522378,2022-12-09,17:00,HB_NORTH,48.28,N
6522381,2022-12-09,17:00,HB_WEST,48.41,N
6523199,2022-12-09,18:00,HB_NORTH,65.84,N
6523202,2022-12-09,18:00,HB_WEST,67.4,N
6524020,2022-12-09,19:00,HB_NORTH,44.92,N
6524023,2022-12-09,19:00,HB_WEST,46.72,N
6524841,2022-12-09,20:00,HB_NORTH,41.68,N
6524844,2022-12-09,20:00,HB_WEST,43.15,N
6525662,2022-12-09,21:00,HB_NORTH,41.17,N
6525665,2022-12-09,21:00,HB_WEST,43.25,N
6526483,2022-12-09,22:00,HB_NORTH,40.17,N
6526486,2022-12-09,22:00,HB_WEST,41.75,N
6527304,2022-12-09,23:00,HB_NORTH,36.32,N
6527307,2022-12-09,23:00,HB_WEST,37.82,N
6528125,2022-12-09,24:00,HB_NORTH,35.08,N
6528128,2022-12-09,24:00,HB_WEST,36.41,N
6528946,2022-12-10,01:00,HB_NORTH,41.25,N
6528949,2022-12-10,01:00,HB_WEST,43.12,N
6529767,2022-12-10,02:00,HB_NORTH,39.77,N
6529770,2022-12-10,02:00,HB_WEST,41.32,N
6530588,2022-12-10,03:00,HB_NORTH,37.62,N
6530591,2022-12-10,03:00,HB_WEST,39.45,N
6531409,2022-12-10,04:00,HB_NORTH,37.08,N
6531412,2022-12-10,04:00,HB_WEST,38.85,N
6532230,2022-12-10,05:00,HB_NORTH,37.62,N
6532233,2022-12-10,05:00,HB_WEST,39.47,N
6533051,2022-12-10,06:00,HB_NORTH,38.42,N
6533054,2022-12-10,06:00,HB_WEST,40.28,N
6533872,2022-12-10,07:00,HB_NORTH,35.96,N
6533875,2022-12-10,07:00,HB_WEST,38.78,N
6534693,2022-12-10,08:00,HB_NORTH,36.53,N
6534696,2022-12-10,08:00,HB_WEST,38.74,N
6535514,2022-12-10,09:00,HB_NORTH,36.12,N
6535517,2022-12-10,09:00,HB_WEST,37.2,N
6536335,2022-12-10,10:00,HB_NORTH,38.02,N
6536338,2022-12-10,10:00,HB_WEST,38.55,N
6537156,2022-12-10,11:00,HB_NORTH,38.67,N
6537159,2022-12-10,11:00,HB_WEST,38.83,N
6537977,2022-12-10,12:00,HB_NORTH,37.38,N
6537980,2022-12-10,12:00,HB_WEST,37.53,N
6538798,2022-12-10,13:00,HB_NORTH,37.08,N
6538801,2022-12-10,13:00,HB_WEST,37.16,N
6539619,2022-12-10,14:00,HB_NORTH,37.91,N
6539622,2022-12-10,14:00,HB_WEST,38.07,N
6540440,2022-12-10,15:00,HB_NORTH,38.96,N
6540443,2022-12-10,15:00,HB_WEST,39.22,N
6541261,2022-12-10,16:00,HB_NORTH,38.59,N
6541264,2022-12-10,16:00,HB_WEST,38.87,N
6542082,2022-12-10,17:00,HB_NORTH,46.91,N
6542085,2022-12-10,17:00,HB_WEST,47.68,N
6542903,2022-12-10,18:00,HB_NORTH,68.11,N
6542906,2022-12-10,18:00,HB_WEST,70.15,N
6543724,2022-12-10,19:00,HB_NORTH,57.57,N
6543727,2022-12-10,19:00,HB_WEST,60.4,N
6544545,2022-12-10,20:00,HB_NORTH,42.86,N
6544548,2022-12-10,20:00,HB_WEST,45.6,N
6545366,2022-12-10,21:00,HB_NORTH,41.24,N
6545369,2022-12-10,21:00,HB_WEST,44.3,N
6546187,2022-12-10,22:00,HB_NORTH,40.9,N
6546190,2022-12-10,22:00,HB_WEST,43.96,N
6547008,2022-12-10,23:00,HB_NORTH,45.24,N
6547011,2022-12-10,23:00,HB_WEST,48.3,N
6547829,2022-12-10,24:00,HB_NORTH,41.24,N
6547832,2022-12-10,24:00,HB_WEST,44.14,N
6548650,2022-12-11,01:00,HB_NORTH,40.67,N
6548653,2022-12-11,01:00,HB_WEST,44.37,N
6549471,2022-12-11,02:00,HB_NORTH,37.81,N
6549474,2022-12-11,02:00,HB_WEST,41.1,N
6550292,2022-12-11,03:00,HB_NORTH,35.0,N
6550295,2022-12-11,03:00,HB_WEST,38.4,N
6551113,2022-12-11,04:00,HB_NORTH,34.06,N
6551116,2022-12-11,04:00,HB_WEST,37.63,N
6551934,2022-12-11,05:00,HB_NORTH,33.0,N
6551937,2022-12-11,05:00,HB_WEST,36.69,N
6552755,2022-12-11,06:00,HB_NORTH,35.25,N
6552758,2022-12-11,06:00,HB_WEST,39.25,N
6553576,2022-12-11,07:00,HB_NORTH,36.55,N
6553579,2022-12-11,07:00,HB_WEST,40.84,N
6554397,2022-12-11,08:00,HB_NORTH,38.26,N
6554400,2022-12-11,08:00,HB_WEST,42.46,N
6555218,2022-12-11,09:00,HB_NORTH,39.01,N
6555221,2022-12-11,09:00,HB_WEST,42.37,N
6556039,2022-12-11,10:00,HB_NORTH,38.52,N
6556042,2022-12-11,10:00,HB_WEST,40.39,N
6556860,2022-12-11,11:00,HB_NORTH,38.26,N
6556863,2022-12-11,11:00,HB_WEST,38.89,N
6557681,2022-12-11,12:00,HB_NORTH,38.46,N
6557684,2022-12-11,12:00,HB_WEST,39.1,N
6558502,2022-12-11,13:00,HB_NORTH,35.46,N
6558505,2022-12-11,13:00,HB_WEST,36.07,N
6559323,2022-12-11,14:00,HB_NORTH,38.1,N
6559326,2022-12-11,14:00,HB_WEST,38.86,N
6560144,2022-12-11,15:00,HB_NORTH,34.63,N
6560147,2022-12-11,15:00,HB_WEST,35.3,N
6560965,2022-12-11,16:00,HB_NORTH,34.65,N
6560968,2022-12-11,16:00,HB_WEST,35.6,N
6561786,2022-12-11,17:00,HB_NORTH,42.81,N
6561789,2022-12-11,17:00,HB_WEST,44.62,N
6562607,2022-12-11,18:00,HB_NORTH,66.16,N
6562610,2022-12-11,18:00,HB_WEST,72.54,N
6563428,2022-12-11,19:00,HB_NORTH,48.01,N
6563431,2022-12-11,19:00,HB_WEST,56.57,N
6564249,2022-12-11,20:00,HB_NORTH,42.25,N
6564252,2022-12-11,20:00,HB_WEST,49.96,N
6565070,2022-12-11,21:00,HB_NORTH,38.94,N
6565073,2022-12-11,21:00,HB_WEST,44.54,N
6565891,2022-12-11,22:00,HB_NORTH,36.21,N
6565894,2022-12-11,22:00,HB_WEST,40.49,N
6566712,2022-12-11,23:00,HB_NORTH,36.71,N
6566715,2022-12-11,23:00,HB_WEST,39.92,N
6567533,2022-12-11,24:00,HB_NORTH,33.52,N
6567536,2022-12-11,24:00,HB_WEST,35.5,N
6568354,2022-12-12,01:00,HB_NORTH,38.81,N
6568357,2022-12-12,01:00,HB_WEST,41.99,N
6569175,2022-12-12,02:00,HB_NORTH,29.28,N
6569178,2022-12-12,02:00,HB_WEST,31.42,N
6569996,2022-12-12,03:00,HB_NORTH,26.91,N
6569999,2022-12-12,03:00,HB_WEST,28.49,N
6570817,2022-12-12,04:00,HB_NORTH,25.68,N
6570820,2022-12-12,04:00,HB_WEST,26.24,N
6571638,2022-12-12,05:00,HB_NORTH,26.31,N
6571641,2022-12-12,05:00,HB_WEST,26.11,N
6572459,2022-12-12,06:00,HB_NORTH,31.63,N
6572462,2022-12-12,06:00,HB_WEST,30.71,N
6573280,2022-12-12,07:00,HB_NORTH,47.24,N
6573283,2022-12-12,07:00,HB_WEST,43.1,N
6574101,2022-12-12,08:00,HB_NORTH,47.37,N
6574104,2022-12-12,08:00,HB_WEST,42.05,N
6574922,2022-12-12,09:00,HB_NORTH,37.97,N
6574925,2022-12-12,09:00,HB_WEST,31.3,N
6575743,2022-12-12,10:00,HB_NORTH,31.08,N
6575746,2022-12-12,10:00,HB_WEST,15.61,N
6576564,2022-12-12,11:00,HB_NORTH,27.88,N
6576567,2022-12-12,11:00,HB_WEST,8.27,N
6577385,2022-12-12,12:00,HB_NORTH,29.55,N
6577388,2022-12-12,12:00,HB_WEST,4.89,N
6578206,2022-12-12,13:00,HB_NORTH,29.72,N
6578209,2022-12-12,13:00,HB_WEST,3.74,N
6579027,2022-12-12,14:00,HB_NORTH,28.56,N
6579030,2022-12-12,14:00,HB_WEST,1.61,N
6579848,2022-12-12,15:00,HB_NORTH,28.08,N
6579851,2022-12-12,15:00,HB_WEST,2.05,N
6580669,2022-12-12,16:00,HB_NORTH,28.53,N
6580672,2022-12-12,16:00,HB_WEST,2.37,N
6581490,2022-12-12,17:00,HB_NORTH,33.29,N
6581493,2022-12-12,17:00,HB_WEST,7.35,N
6582311,2022-12-12,18:00,HB_NORTH,51.72,N
6582314,2022-12-12,18:00,HB_WEST,34.3,N
6583132,2022-12-12,19:00,HB_NORTH,44.55,N
6583135,2022-12-12,19:00,HB_WEST,30.42,N
6583953,2022-12-12,20:00,HB_NORTH,36.78,N
6583956,2022-12-12,20:00,HB_WEST,18.89,N
6584774,2022-12-12,21:00,HB_NORTH,42.21,N
6584777,2022-12-12,21:00,HB_WEST,17.47,N
6585595,2022-12-12,22:00,HB_NORTH,38.3,N
6585598,2022-12-12,22:00,HB_WEST,14.2,N
6586416,2022-12-12,23:00,HB_NORTH,31.11,N
6586419,2022-12-12,23:00,HB_WEST,14.13,N
6587237,2022-12-12,24:00,HB_NORTH,27.04,N
6587240,2022-12-12,24:00,HB_WEST,13.57,N
6588058,2022-12-13,01:00,HB_NORTH,27.08,N
6588061,2022-12-13,01:00,HB_WEST,22.15,N
6588879,2022-12-13,02:00,HB_NORTH,19.91,N
6588882,2022-12-13,02:00,HB_WEST,16.39,N
6589700,2022-12-13,03:00,HB_NORTH,20.13,N
6589703,2022-12-13,03:00,HB_WEST,18.98,N
6590521,2022-12-13,04:00,HB_NORTH,23.98,N
6590524,2022-12-13,04:00,HB_WEST,25.57,N
6591342,2022-12-13,05:00,HB_NORTH,27.7,N
6591345,2022-12-13,05:00,HB_WEST,30.15,N
6592163,2022-12-13,06:00,HB_NORTH,36.63,N
6592166,2022-12-13,06:00,HB_WEST,39.4,N
6592984,2022-12-13,07:00,HB_NORTH,50.58,N
6592987,2022-12-13,07:00,HB_WEST,49.76,N
6593805,2022-12-13,08:00,HB_NORTH,53.22,N
6593808,2022-12-13,08:00,HB_WEST,53.25,N
6594626,2022-12-13,09:00,HB_NORTH,49.7,N
6594629,2022-12-13,09:00,HB_WEST,45.11,N
6595447,2022-12-13,10:00,HB_NORTH,47.47,N
6595450,2022-12-13,10:00,HB_WEST,34.85,N
6596268,2022-12-13,11:00,HB_NORTH,43.61,N
6596271,2022-12-13,11:00,HB_WEST,21.95,N
6597089,2022-12-13,12:00,HB_NORTH,34.78,N
6597092,2022-12-13,12:00,HB_WEST,7.35,N
6597910,2022-12-13,13:00,HB_NORTH,35.79,N
6597913,2022-12-13,13:00,HB_WEST,4.29,N
6598731,2022-12-13,14:00,HB_NORTH,34.68,N
6598734,2022-12-13,14:00,HB_WEST,3.68,N
6599552,2022-12-13,15:00,HB_NORTH,34.33,N
6599555,2022-12-13,15:00,HB_WEST,3.9,N
6600373,2022-12-13,16:00,HB_NORTH,35.0,N
6600376,2022-12-13,16:00,HB_WEST,5.0,N
6601194,2022-12-13,17:00,HB_NORTH,38.0,N
6601197,2022-12-13,17:00,HB_WEST,10.52,N
6602015,2022-12-13,18:00,HB_NORTH,66.98,N
6602018,2022-12-13,18:00,HB_WEST,60.64,N
6602836,2022-12-13,19:00,HB_NORTH,56.89,N
6602839,2022-12-13,19:00,HB_WEST,53.62,N
6603657,2022-12-13,20:00,HB_NORTH,50.74,N
6603660,2022-12-13,20:00,HB_WEST,49.66,N
6604478,2022-12-13,21:00,HB_NORTH,49.86,N
6604481,2022-12-13,21:00,HB_WEST,48.4,N
6605299,2022-12-13,22:00,HB_NORTH,45.63,N
6605302,2022-12-13,22:00,HB_WEST,45.41,N
6606120,2022-12-13,23:00,HB_NORTH,42.02,N
6606123,2022-12-13,23:00,HB_WEST,42.9,N
6606941,2022-12-13,24:00,HB_NORTH,40.4,N
6606944,2022-12-13,24:00,HB_WEST,39.84,N
6607762,2022-12-14,01:00,HB_NORTH,35.63,N
6607765,2022-12-14,01:00,HB_WEST,36.95,N
6608583,2022-12-14,02:00,HB_NORTH,34.18,N
